Median Unit Price,Area (SQM),Average Resale Price,HDB Town,Median_Resale_Price,Number of Records,Planning_Region,Sales,Storey_Level,Total Resale Price,Unit Area (PSF),Year-Month,Year,Code,Col,Name,Name Sg,Row
5906.562848,99.88888889,574222.2222,KALLANG/WHAMPOA,590000,1,Central Region,9,Low,5168000,534.0638213,7,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5679.676985,92.875,509500,KALLANG/WHAMPOA,527500,1,Central Region,8,Low,4076000,509.654317,8,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4108.571429,87.5,394111,KALLANG/WHAMPOA,359500,1,Central Region,6,Low,2364666,418.4473763,9,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5786.637931,77.33333333,484333.3333,KALLANG/WHAMPOA,447500,1,Central Region,6,Low,2906000,581.8458955,10,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
6141.176471,94.44444444,518888.8889,KALLANG/WHAMPOA,580000,1,Central Region,9,Low,4670000,510.4207255,11,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4048.295455,70.4,303200,KALLANG/WHAMPOA,285000,1,Central Region,5,Low,1516000,400.116889,12,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4561.47541,69.71428571,351571.4286,KALLANG/WHAMPOA,318000,1,Central Region,7,Mid,2461000,468.5135301,1,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4773.255814,86,410500,KALLANG/WHAMPOA,410500,1,Central Region,2,Mid,821000,443.450405,2,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
6237.761658,96.5,536588.8,KALLANG/WHAMPOA,601944,1,Central Region,10,Mid,5365888,516.5883833,3,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4682.432432,65.77777778,320666.6667,KALLANG/WHAMPOA,308000,1,Central Region,9,Mid,2886000,452.9027583,4,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4926.719278,88.7,471100,KALLANG/WHAMPOA,437000,1,Central Region,10,Mid,4711000,493.4235006,5,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4293.015332,78.26666667,421421.2667,KALLANG/WHAMPOA,336000,1,Central Region,15,Mid,6321319,500.2302557,6,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5228.519195,99.45454546,528353.4545,KALLANG/WHAMPOA,520000,1,Central Region,11,Mid,5811888,493.5489816,7,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5684.52381,84,464000,KALLANG/WHAMPOA,477500,1,Central Region,10,Mid,4640000,513.1791938,8,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5166.959578,94.83333333,490083.3333,KALLANG/WHAMPOA,490000,1,Central Region,12,Mid,5881000,480.1083541,9,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4780.453258,70.6,366038.8,KALLANG/WHAMPOA,337500,1,Central Region,10,Mid,3660388,481.6735154,10,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5094.496365,87.54545455,428363.6364,KALLANG/WHAMPOA,446000,1,Central Region,11,Mid,4712000,454.57897,11,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
4457.831325,83,437636.3636,KALLANG/WHAMPOA,370000,1,Central Region,11,Mid,4814000,489.8528668,12,2019,KL,9,KALLANG/WHAMPOA,KALLANG/WHAMPOA,4
5869.014084,78.88888889,460444.4444,MARINE PARADE,463000,1,Central Region,9,High,4144000,542.2402399,1,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5700.680272,73.5,419000,MARINE PARADE,419000,1,Central Region,2,High,838000,529.6110399,2,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5286.343612,90.8,560577.6,MARINE PARADE,480000,1,Central Region,5,High,2802888,573.5618237,3,2019,MP,10,MARINE PARADE,MARINE PARADE,5
6545.945946,92.5,618666.6667,MARINE PARADE,605500,1,Central Region,6,High,3712000,621.3629157,4,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5440.77135,72.6,431000,MARINE PARADE,395000,1,Central Region,10,High,4310000,551.5323552,5,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5756.929638,93.8,588000,MARINE PARADE,540000,1,Central Region,5,High,2940000,582.3778293,6,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5534.42029,84.92307692,506113.8462,MARINE PARADE,470000,1,Central Region,13,High,6579480,553.6723597,7,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5217.391304,92,608000,MARINE PARADE,480000,1,Central Region,5,High,3040000,613.9685107,8,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5945.333333,75,422900,MARINE PARADE,445900,1,Central Region,4,High,1691600,523.8497818,9,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5787.919463,93.125,593250,MARINE PARADE,539000,1,Central Region,8,High,4746000,591.8365833,10,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5734.072022,90.25,528750,MARINE PARADE,517500,1,Central Region,4,High,2115000,544.2939605,11,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5326.530612,81.66666667,476833.3333,MARINE PARADE,435000,1,Central Region,6,High,2861000,542.4405197,12,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4692.307692,65,305000,MARINE PARADE,305000,1,Central Region,1,Low,305000,435.9300711,1,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5609.195402,87,488000,MARINE PARADE,488000,1,Central Region,1,Low,488000,521.1118091,3,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5104.83871,62,316500,MARINE PARADE,316500,1,Central Region,2,Low,633000,474.2554938,4,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4572.368421,76,347500,MARINE PARADE,347500,1,Central Region,2,Low,695000,424.7873374,5,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4692.307692,65,305000,MARINE PARADE,305000,1,Central Region,1,Low,305000,435.9300711,6,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5864.978903,118.5,695000,MARINE PARADE,695000,1,Central Region,2,Low,1390000,544.8748969,8,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4010.025063,79.8,379000,MARINE PARADE,320000,1,Central Region,5,Low,1895000,441.2316571,9,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5047.393365,70.33333333,346666.6667,MARINE PARADE,355000,1,Central Region,3,Low,1040000,457.9111616,11,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4419.452888,82.25,424250,MARINE PARADE,363500,1,Central Region,4,Low,1697000,479.1994269,12,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5353.846154,65,338333.3333,MARINE PARADE,348000,1,Central Region,3,Mid,1015000,483.5727018,1,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5868.544601,106.5,625000,MARINE PARADE,625000,1,Central Region,2,Mid,1250000,545.2061614,2,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5459.459459,92.5,505000,MARINE PARADE,505000,1,Central Region,2,Mid,1010000,507.2008714,3,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5057.971014,69,349000,MARINE PARADE,349000,1,Central Region,2,Mid,698000,469.9013382,4,2019,MP,10,MARINE PARADE,MARINE PARADE,5
6040.195122,123,742944,MARINE PARADE,742944,1,Central Region,2,Mid,1485888,561.1530321,5,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5578.947368,76,424000,MARINE PARADE,424000,1,Central Region,2,Mid,848000,518.3016721,6,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4471.48289,87.66666667,507333.3333,MARINE PARADE,392000,1,Central Region,3,Mid,1522000,537.6371244,7,2019,MP,10,MARINE PARADE,MARINE PARADE,5
4858.156028,70.5,358472,MARINE PARADE,342500,1,Central Region,4,Mid,1433888,472.3854012,8,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5573.770492,122,680000,MARINE PARADE,680000,1,Central Region,1,Mid,680000,517.8207241,9,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5893.383178,80.25,455472,MARINE PARADE,472944,1,Central Region,4,Mid,1821888,527.2869082,11,2019,MP,10,MARINE PARADE,MARINE PARADE,5
5432.432432,92.5,502500,MARINE PARADE,502500,1,Central Region,2,Mid,1005000,504.689976,12,2019,MP,10,MARINE PARADE,MARINE PARADE,5
3995.411341,132.6521739,556055.4783,PASIR RIS,530000,1,East Region,23,High,12789276,389.4342083,1,2019,PR,12,PASIR RIS,PASIR RIS,3
3901.66028,120.4615385,479000,PASIR RIS,470000,1,East Region,13,High,6227000,369.4174904,2,2019,PR,12,PASIR RIS,PASIR RIS,3
3993.975903,127.6923077,516461.5385,PASIR RIS,510000,1,East Region,13,High,6714000,375.7539845,3,2019,PR,12,PASIR RIS,PASIR RIS,3
3869.524984,124.6923077,507226.3846,PASIR RIS,482500,1,East Region,26,High,13187886,377.9135985,4,2019,PR,12,PASIR RIS,PASIR RIS,3
3814.574259,123.4444444,501547.2593,PASIR RIS,470888,1,East Region,27,High,13541776,377.4597584,5,2019,PR,12,PASIR RIS,PASIR RIS,3
3945.652172,125.4545455,525222.1818,PASIR RIS,495000,1,East Region,22,High,11554888,388.9439351,6,2019,PR,12,PASIR RIS,PASIR RIS,3
3900.081678,122.4333333,493079.6,PASIR RIS,477500,1,East Region,30,High,14792388,374.1516864,7,2019,PR,12,PASIR RIS,PASIR RIS,3
3814.596553,122.5555556,531126.4444,PASIR RIS,467500,1,East Region,18,High,9560276,402.6199289,8,2019,PR,12,PASIR RIS,PASIR RIS,3
4140.264028,116.5384615,490371.3846,PASIR RIS,482500,1,East Region,26,High,12749656,390.9184646,9,2019,PR,12,PASIR RIS,PASIR RIS,3
4386.634197,119.2258065,524473.0323,PASIR RIS,523000,1,East Region,31,High,16258664,408.679863,10,2019,PR,12,PASIR RIS,PASIR RIS,3
4514.507655,115.1842105,519368.4211,PASIR RIS,520000,1,East Region,38,High,19736000,418.9024839,11,2019,PR,12,PASIR RIS,PASIR RIS,3
4152.42652,108.3703704,484958.8148,PASIR RIS,450000,1,East Region,27,High,13093888,415.7427129,12,2019,PR,12,PASIR RIS,PASIR RIS,3
3501.084599,115.25,425375,PASIR RIS,403500,1,East Region,8,Low,3403000,342.8951747,1,2019,PR,12,PASIR RIS,PASIR RIS,3
3573.607933,131.1,495300,PASIR RIS,468500,1,East Region,10,Low,4953000,350.9910011,2,2019,PR,12,PASIR RIS,PASIR RIS,3
3369.499699,127.6153846,511059.6923,PASIR RIS,430000,1,East Region,13,Low,6643776,372.0479715,3,2019,PR,12,PASIR RIS,PASIR RIS,3
3376.068376,117,433666.6667,PASIR RIS,395000,1,East Region,12,Low,5204000,344.3503476,4,2019,PR,12,PASIR RIS,PASIR RIS,3
3286.290323,124,461875,PASIR RIS,407500,1,East Region,8,Low,3695000,346.0454284,5,2019,PR,12,PASIR RIS,PASIR RIS,3
3677.098151,127.8181818,500272.7273,PASIR RIS,470000,1,East Region,11,Low,5503000,363.6173001,6,2019,PR,12,PASIR RIS,PASIR RIS,3
3524.590164,122,468269.2308,PASIR RIS,430000,1,East Region,13,Low,6087500,356.5875178,7,2019,PR,12,PASIR RIS,PASIR RIS,3
3670.963782,125.3076923,462923.0769,PASIR RIS,460000,1,East Region,13,Low,6018000,343.2111945,8,2019,PR,12,PASIR RIS,PASIR RIS,3
3700.265251,125.6666667,474333.3333,PASIR RIS,465000,1,East Region,9,Low,4269000,350.6661906,9,2019,PR,12,PASIR RIS,PASIR RIS,3
4151.696607,115.6153846,476692.2308,PASIR RIS,480000,1,East Region,13,Low,6196999,383.0476401,10,2019,PR,12,PASIR RIS,PASIR RIS,3
4156.769596,120.2857143,535714.2857,PASIR RIS,500000,1,East Region,7,Low,3750000,413.7609705,11,2019,PR,12,PASIR RIS,PASIR RIS,3
4111.977322,117.5833333,504333.3333,PASIR RIS,483500,1,East Region,12,Low,6052000,398.4760753,12,2019,PR,12,PASIR RIS,PASIR RIS,3
3629.427794,122.3333333,478583.3333,PASIR RIS,444000,1,East Region,12,Mid,5743000,363.4486887,1,2019,PR,12,PASIR RIS,PASIR RIS,3
3801.631601,122.5789474,490894.7368,PASIR RIS,466000,1,East Region,19,Mid,9327000,372.0513064,2,2019,PR,12,PASIR RIS,PASIR RIS,3
3699.212571,127.2941176,495464,PASIR RIS,470888,1,East Region,17,Mid,8422888,361.6047403,3,2019,PR,12,PASIR RIS,PASIR RIS,3
3767.684289,122.0909091,474813.6364,PASIR RIS,460000,1,East Region,11,Mid,5222950,361.3018632,4,2019,PR,12,PASIR RIS,PASIR RIS,3
3677.482793,127.125,481218.75,PASIR RIS,467500,1,East Region,16,Mid,7699500,351.6753435,5,2019,PR,12,PASIR RIS,PASIR RIS,3
3918.478262,105.1428571,430714.2857,PASIR RIS,412000,1,East Region,7,Mid,3015000,380.5746422,6,2019,PR,12,PASIR RIS,PASIR RIS,3
3886.603994,121.5714286,486956.2857,PASIR RIS,472500,1,East Region,14,Mid,6817388,372.1249606,7,2019,PR,12,PASIR RIS,PASIR RIS,3
3755.169562,120.9,476600,PASIR RIS,454000,1,East Region,10,Mid,4766000,366.2335129,8,2019,PR,12,PASIR RIS,PASIR RIS,3
4273.255813,114.6666667,497222.2222,PASIR RIS,490000,1,East Region,9,Mid,4475000,402.8502968,9,2019,PR,12,PASIR RIS,PASIR RIS,3
4213.235295,113.3333333,477111.0556,PASIR RIS,477500,1,East Region,18,Mid,8587999,391.1039151,10,2019,PR,12,PASIR RIS,PASIR RIS,3
3747.383111,119.4166667,463333.3333,PASIR RIS,447500,1,East Region,12,Mid,5560000,360.4615508,11,2019,PR,12,PASIR RIS,PASIR RIS,3
4464.285714,112,487647.0588,PASIR RIS,500000,1,East Region,17,Mid,8290000,404.4994469,12,2019,PR,12,PASIR RIS,PASIR RIS,3
4772.334294,96.38888889,474649.5833,PUNGGOL,460000,1,North-East Region,72,High,34174770,457.4845961,1,2019,PG,10,PUNGGOL,PUNGGOL,2
4769.39144,94.75925926,469415.5556,PUNGGOL,451944,1,North-East Region,54,High,25348440,460.220718,2,2019,PG,10,PUNGGOL,PUNGGOL,2
4986.026064,93.66176471,476193.9412,PUNGGOL,467000,1,North-East Region,68,High,32381188,472.3368999,3,2019,PG,10,PUNGGOL,PUNGGOL,2
4728.753448,95.1625,467688.75,PUNGGOL,450000,1,North-East Region,80,High,37415100,456.5847755,4,2019,PG,10,PUNGGOL,PUNGGOL,2
4848.677518,95.90243902,480151.561,PUNGGOL,465000,1,North-East Region,82,High,39372428,465.1350195,5,2019,PG,10,PUNGGOL,PUNGGOL,2
4807.17722,97.35443038,479554.1266,PUNGGOL,468000,1,North-East Region,79,High,37884776,457.6276513,6,2019,PG,10,PUNGGOL,PUNGGOL,2
4832.196453,95.1948052,467272.6234,PUNGGOL,460000,1,North-East Region,77,High,35979992,456.0237204,7,2019,PG,10,PUNGGOL,PUNGGOL,2
4981.057486,96.36507937,490101.6032,PUNGGOL,480000,1,North-East Region,63,High,30876401,472.4945303,8,2019,PG,10,PUNGGOL,PUNGGOL,2
4878.90924,95.49019608,482440,PUNGGOL,465888,1,North-East Region,51,High,24604440,469.3695042,9,2019,PG,10,PUNGGOL,PUNGGOL,2
4880.843263,92.1971831,448456.5634,PUNGGOL,450000,1,North-East Region,71,High,31840416,451.8903611,10,2019,PG,10,PUNGGOL,PUNGGOL,2
5028.151775,93.07594937,472015.6962,PUNGGOL,468000,1,North-East Region,79,High,37289240,471.1392776,11,2019,PG,10,PUNGGOL,PUNGGOL,2
5006.455778,93.87878788,470019.9394,PUNGGOL,470000,1,North-East Region,66,High,31021316,465.1351437,12,2019,PG,10,PUNGGOL,PUNGGOL,2
4418.478261,92,400500,PUNGGOL,406500,1,North-East Region,9,Low,3604500,404.4315601,1,2019,PG,10,PUNGGOL,PUNGGOL,2
4437.250996,91.27272727,395706.9091,PUNGGOL,405000,1,North-East Region,11,Low,4352776,402.7754125,2,2019,PG,10,PUNGGOL,PUNGGOL,2
4394.736842,95,410300,PUNGGOL,417500,1,North-East Region,6,Low,2461800,401.2437284,3,2019,PG,10,PUNGGOL,PUNGGOL,2
3942.807626,88.76923077,368307.6923,PUNGGOL,350000,1,North-East Region,13,Low,4788000,385.4594333,4,2019,PG,10,PUNGGOL,PUNGGOL,2
4166.666667,97.2,418320,PUNGGOL,405000,1,North-East Region,15,Low,6274800,399.8275443,5,2019,PG,10,PUNGGOL,PUNGGOL,2
3791.281375,108.1428571,442000,PUNGGOL,410000,1,North-East Region,7,Low,3094000,379.7123962,6,2019,PG,10,PUNGGOL,PUNGGOL,2
4201.492537,93.8,428520,PUNGGOL,394100,1,North-East Region,10,Low,4285200,424.4226997,7,2019,PG,10,PUNGGOL,PUNGGOL,2
4338.028169,96.81818182,435000,PUNGGOL,420000,1,North-East Region,11,Low,4785000,417.4098372,8,2019,PG,10,PUNGGOL,PUNGGOL,2
3728.971963,107,436750,PUNGGOL,399000,1,North-East Region,8,Low,3494000,379.2097382,9,2019,PG,10,PUNGGOL,PUNGGOL,2
3931.578946,105.5555556,430666.6667,PUNGGOL,415000,1,North-East Region,9,Low,3876000,379.04477,10,2019,PG,10,PUNGGOL,PUNGGOL,2
4870.790698,86,397984,PUNGGOL,418888,1,North-East Region,7,Low,2785888,429.9297588,11,2019,PG,10,PUNGGOL,PUNGGOL,2
4197.761194,89.33333333,402555.5556,PUNGGOL,375000,1,North-East Region,9,Low,3623000,418.6418404,12,2019,PG,10,PUNGGOL,PUNGGOL,2
4418.735892,98.44444444,459864,PUNGGOL,435000,1,North-East Region,9,Mid,4138776,433.9788311,1,2019,PG,10,PUNGGOL,PUNGGOL,2
4488.06366,94.25,420611,PUNGGOL,423000,1,North-East Region,8,Mid,3364888,414.600301,2,2019,PG,10,PUNGGOL,PUNGGOL,2
4610.966057,95.75,453500,PUNGGOL,441500,1,North-East Region,12,Mid,5442000,440.0163907,3,2019,PG,10,PUNGGOL,PUNGGOL,2
4696.335079,99.65217391,476294.6087,PUNGGOL,468000,1,North-East Region,23,Mid,10954776,444.0370758,4,2019,PG,10,PUNGGOL,PUNGGOL,2
4251.032203,100.9166667,424316.6667,PUNGGOL,429000,1,North-East Region,12,Mid,5091800,390.6227555,5,2019,PG,10,PUNGGOL,PUNGGOL,2
4093.085106,98.94736842,420894.7368,PUNGGOL,405000,1,North-East Region,19,Mid,7997000,395.184218,6,2019,PG,10,PUNGGOL,PUNGGOL,2
4657.534246,90.17647059,425993.4118,PUNGGOL,420000,1,North-East Region,17,Mid,7241888,438.8741433,7,2019,PG,10,PUNGGOL,PUNGGOL,2
4589.679043,93.47058824,440699.2941,PUNGGOL,429000,1,North-East Region,17,Mid,7491888,438.0238163,8,2019,PG,10,PUNGGOL,PUNGGOL,2
4415.932458,96.90909091,434489.8182,PUNGGOL,427944,1,North-East Region,22,Mid,9558776,416.5291785,9,2019,PG,10,PUNGGOL,PUNGGOL,2
4557.225434,96.11111111,428425.7778,PUNGGOL,438000,1,North-East Region,18,Mid,7711664,414.1258511,10,2019,PG,10,PUNGGOL,PUNGGOL,2
4912.080057,87.4375,408687.5,PUNGGOL,429500,1,North-East Region,16,Mid,6539000,434.2341433,11,2019,PG,10,PUNGGOL,PUNGGOL,2
4406.867846,96.1,450231.4667,PUNGGOL,423500,1,North-East Region,30,Mid,13506944,435.2540316,12,2019,PG,10,PUNGGOL,PUNGGOL,2
7364.678899,83.84615385,600384.6154,QUEENSTOWN,617500,1,Central Region,26,High,15610000,665.2375495,1,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7588.652482,84.6,589115.52,QUEENSTOWN,642000,1,Central Region,25,High,14727888,646.9347008,2,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7510.747185,81.41666667,595019.3333,QUEENSTOWN,611500,1,Central Region,24,High,14280464,678.9661219,3,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7300.039793,83.76666667,561279.5667,QUEENSTOWN,611500,1,Central Region,30,High,16838387,622.4985495,4,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
8206.095353,89.56756757,673436.8649,QUEENSTOWN,735000,1,Central Region,37,High,24917164,698.5161509,5,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
8133.513513,90.24390244,639699.122,QUEENSTOWN,734000,1,Central Region,41,High,26227664,658.5492097,6,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7938.437662,87.86363636,623454.5455,QUEENSTOWN,697500,1,Central Region,44,High,27432000,659.2133108,7,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
5820.10582,85.90909091,560208.7273,QUEENSTOWN,500000,1,Central Region,33,High,18486888,605.8164929,8,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6619.458128,81.2,549729.6,QUEENSTOWN,537500,1,Central Region,30,High,16491888,628.9605966,9,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7572.444444,85.5,586399.25,QUEENSTOWN,647444,1,Central Region,32,High,18764776,637.1734,10,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
7097.25873,76.08571429,537768.2286,QUEENSTOWN,540000,1,Central Region,35,High,18821888,656.6324844,11,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
8275.19346,81.55555556,594657.9259,QUEENSTOWN,674888,1,Central Region,27,High,16055764,677.3981511,12,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6320,112.5,711000,QUEENSTOWN,711000,1,Central Region,2,Low,1422000,587.147781,1,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
5994.444444,90,512260,QUEENSTOWN,539500,1,Central Region,5,Low,2561300,528.7839703,2,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
5483.028721,76.6,394000,QUEENSTOWN,420000,1,Central Region,5,Low,1970000,477.8568301,3,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4642.105263,63.33333333,337333.3333,QUEENSTOWN,294000,1,Central Region,6,Low,2024000,494.8314077,4,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3602.52809,79.11111111,425111.1111,QUEENSTOWN,285000,1,Central Region,9,Low,3826000,499.2238413,5,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4524.539877,65.2,395000,QUEENSTOWN,295000,1,Central Region,5,Low,1975000,562.833379,6,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3704.357143,56,218722,QUEENSTOWN,207444,1,Central Region,4,Low,874888,362.8563996,7,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3712.707182,77.57142857,414714.2857,QUEENSTOWN,288000,1,Central Region,7,Low,2903000,496.6810057,8,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6852.791878,87.55555556,614444.4444,QUEENSTOWN,600000,1,Central Region,9,Low,5530000,651.9724726,9,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4119.170985,64.33333333,304666.6667,QUEENSTOWN,265000,1,Central Region,9,Low,2742000,439.9661178,10,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3553.639847,74.57142857,375071.4286,QUEENSTOWN,265000,1,Central Region,7,Low,2625500,467.2742674,11,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3653.932584,74.16666667,342666.6667,QUEENSTOWN,271000,1,Central Region,6,Low,2056000,429.2333373,12,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6380.769231,86.66666667,544333.3333,QUEENSTOWN,553000,1,Central Region,3,Mid,1633000,583.5031198,1,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4755.437186,66.33333333,350648,QUEENSTOWN,315444,1,Central Region,6,Mid,2103888,491.0999502,2,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
5091.743119,72.66666667,467888.8889,QUEENSTOWN,370000,1,Central Region,9,Mid,4211000,598.1881958,3,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6358.024691,81,502818.1818,QUEENSTOWN,515000,1,Central Region,11,Mid,5531000,576.7084304,4,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4225,80,466677.1818,QUEENSTOWN,338000,1,Central Region,22,Mid,10266898,541.9471356,5,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3827.586207,72.5,382666.6667,QUEENSTOWN,277500,1,Central Region,6,Mid,2296000,490.3576696,6,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4642.857143,72.8,473000,QUEENSTOWN,338000,1,Central Region,15,Mid,7095000,603.615116,7,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
6515.580737,70.6,440600,QUEENSTOWN,460000,1,Central Region,5,Mid,2203000,579.7892215,8,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4128.065395,73.4,368600,QUEENSTOWN,303000,1,Central Region,5,Mid,1843000,466.5407859,9,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4854.383358,74.77777778,430320.8889,QUEENSTOWN,363000,1,Central Region,9,Mid,3872888,534.6261768,10,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
4033.613446,79.33333333,420314.6667,QUEENSTOWN,320000,1,Central Region,6,Mid,2521888,492.2085892,11,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3842.173351,85.88888889,478555.5556,QUEENSTOWN,330000,1,Central Region,9,Mid,4307000,517.637491,12,2019,QT,5,QUEENSTOWN,QUEENSTOWN,7
3656.359579,101.1935484,375021.4194,SEMBAWANG,370000,1,North Region,31,High,11625664,344.2972817,1,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3569.433031,101.4166667,371132.8333,SEMBAWANG,362000,1,North Region,24,High,8907188,339.977668,2,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3764.940239,95.61904762,361908.381,SEMBAWANG,360000,1,North Region,21,High,7600076,351.6289083,3,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3610.550815,99.15384615,373275.1795,SEMBAWANG,358000,1,North Region,39,High,14557732,349.7436946,4,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3753.814852,98.3,370734.7,SEMBAWANG,369000,1,North Region,40,High,14829388,350.3806103,5,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3735.334243,99.05405405,374375.3514,SEMBAWANG,370000,1,North Region,37,High,13851888,351.1278991,6,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3823.16534,98.34782609,372272.8696,SEMBAWANG,376000,1,North Region,46,High,17124552,351.6632359,7,2019,SB,8,SEMBAWANG,SEMBAWANG,1
4105.828855,93.03846154,363307.6923,SEMBAWANG,382000,1,North Region,26,High,9446000,362.7792332,8,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3856.546303,101.775,392351.3,SEMBAWANG,392500,1,North Region,40,High,15694052,358.1494846,9,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3882.524272,95.81395349,375107.7209,SEMBAWANG,372000,1,North Region,43,High,16129632,363.7119653,10,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3960.411471,97.21212121,372932.6061,SEMBAWANG,385000,1,North Region,33,High,12306776,356.4021226,11,2019,SB,8,SEMBAWANG,SEMBAWANG,1
4078.069831,94.40740741,371277.7778,SEMBAWANG,385000,1,North Region,27,High,10024500,365.3618775,12,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3465.968586,95.5,325333.3333,SEMBAWANG,331000,1,North Region,6,Low,1952000,316.4867532,1,2019,SB,8,SEMBAWANG,SEMBAWANG,1
3694.029851,89.33333333,320000,SEMBAWANG,330000,1,North Region,3,Low,960000,332.787331,2,2019,SB,8,SEMBAWANG,SEMBAWANG,1
