Year,Year-Month,Planning Region,HDB Town,Storey_Level,Area (SQM),Total Resale Price,Average Resale Price,Median Resale Price,Unit Area (PSF),Sales
2016,2016-9,West Region,BUKIT BATOK,Low,94.43478261,8612500,374456.5217,345000,368.3831521,23
2016,2016-9,West Region,BUKIT BATOK,Mid,82.94444444,6225000,345833.3333,310000,387.3556488,18
2016,2016-9,West Region,BUKIT BATOK,High,90.21052632,15211888,400312.8421,332500,412.2613789,38
2016,2016-9,West Region,BUKIT PANJANG,Low,101.1538462,4541000,349307.6923,345000,320.8160554,13
2016,2016-9,West Region,BUKIT PANJANG,Mid,102.4615385,5034000,387230.7692,360000,351.1068738,13
2016,2016-9,West Region,BUKIT PANJANG,High,97.10810811,14704900,397429.7297,380000,380.2202157,37
2016,2016-9,West Region,CHOA CHU KANG,Low,112.1538462,4957000,381307.6923,368000,315.8578978,13
2016,2016-9,West Region,CHOA CHU KANG,Mid,116.9285714,5739500,409964.2857,381000,325.7284753,14
2016,2016-9,West Region,CHOA CHU KANG,High,110.5128205,15457388,396343.2821,377000,333.1878713,39
2016,2016-9,West Region,CLEMENTI,Low,72.22222222,2898388,322043.1111,325500,414.2604875,9
2016,2016-9,West Region,CLEMENTI,Mid,78.14285714,2743000,391857.1429,360000,465.874379,7
2016,2016-9,West Region,CLEMENTI,High,88.74193548,14898864,480608.5161,380000,503.1447102,31
2016,2016-9,West Region,JURONG EAST,Low,100,2638000,376857.1429,380000,350.112081,7
2016,2016-9,West Region,JURONG EAST,Mid,74,1306000,326500,303000,409.9036745,4
2016,2016-9,West Region,JURONG EAST,High,108.2,15857800,528593.3333,522500,453.8629863,30
2016,2016-9,West Region,JURONG WEST,Low,99.35483871,11603388,374302.8387,370000,349.9970983,31
2016,2016-9,West Region,JURONG WEST,Mid,98.84,9369888,374795.52,380000,352.2832546,25
2016,2016-9,West Region,JURONG WEST,High,103.2898551,29810964,432042.9565,435000,388.5971462,69
2017,2017-1,Central Region,BISHAN,Low,96,1761740,587246.6667,583000,568.3026392,3
2017,2017-1,Central Region,BISHAN,Mid,105.2222222,5536000,615111.1111,513000,543.0958048,9
2017,2017-1,Central Region,BISHAN,High,98.8,6009888,600988.8,662500,565.1188316,10
2017,2017-1,Central Region,BUKIT MERAH,Low,86.3,5110000,511000,587500,550.0984865,10
2017,2017-1,Central Region,BUKIT MERAH,Mid,81.75,7878000,492375,484000,559.5495852,16
2017,2017-1,Central Region,BUKIT MERAH,High,80.66666667,15699000,523300,562500,602.680263,30
2017,2017-1,Central Region,BUKIT TIMAH,Low,146,876888,876888,876888,557.9838341,1
2017,2017-1,Central Region,BUKIT TIMAH,High,112,1560000,780000,780000,647.0039404,2
2017,2017-1,Central Region,CENTRAL AREA,Low,84,360000,360000,360000,398.156271,1
2017,2017-1,Central Region,CENTRAL AREA,Mid,81,1856000,618666.6667,788000,709.5811074,3
2017,2017-1,Central Region,CENTRAL AREA,High,76.375,4919000,614875,470000,747.9386187,8
2017,2017-1,Central Region,GEYLANG,Low,74.11111111,2972000,330222.2222,263000,413.9551755,9
2017,2017-1,Central Region,GEYLANG,Mid,67.75,2466500,308312.5,277500,422.7778043,8
2017,2017-1,Central Region,GEYLANG,High,76.93333333,6418888,427925.8667,390000,516.7545803,15
2017,2017-1,Central Region,KALLANG/WHAMPOA,Low,75.66666667,1196000,398666.6667,406000,489.4808078,3
2017,2017-1,Central Region,KALLANG/WHAMPOA,Mid,89.11111111,4444182,493798,410000,514.8109946,9
2017,2017-1,Central Region,KALLANG/WHAMPOA,High,79.96,11887000,475480,395000,552.4459756,25
2017,2017-1,Central Region,MARINE PARADE,Low,65,360000,360000,360000,514.5404118,1
2017,2017-1,Central Region,MARINE PARADE,High,83.66666667,1538000,512666.6667,538000,569.2630032,3
2017,2017-1,Central Region,QUEENSTOWN,Low,60,290000,290000,290000,449.0317945,1
2017,2017-1,Central Region,QUEENSTOWN,Mid,78.5,3895000,486875,451500,576.2065143,8
2017,2017-1,Central Region,QUEENSTOWN,High,76.78947368,9237688,486194.1053,355000,588.2180454,19
2017,2017-1,Central Region,TOA PAYOH,Low,82.375,3260000,407500,322000,459.5814924,8
2017,2017-1,Central Region,TOA PAYOH,Mid,78.5,2295000,382500,301000,452.6808559,6
2017,2017-1,Central Region,TOA PAYOH,High,80.05263158,9164888,482362.5263,360000,559.79407,19
2017,2017-1,East Region,BEDOK,Low,95.4,4225000,422500,385000,411.4420585,10
2017,2017-1,East Region,BEDOK,Mid,86.45454546,8520000,387272.7273,350000,416.1591308,22
2017,2017-1,East Region,BEDOK,High,85.68421053,15856888,417286.5263,366500,452.4430362,38
2017,2017-1,East Region,PASIR RIS,Low,116,2529000,421500,382500,337.574735,6
2017,2017-1,East Region,PASIR RIS,Mid,116.2857143,6215000,443928.5714,442500,354.6639757,14
2017,2017-1,East Region,PASIR RIS,High,119.1111111,8491888,471771.5556,441000,367.967805,18
2017,2017-1,East Region,TAMPINES,Low,101.1904762,8817500,419880.9524,420000,385.4933402,21
2017,2017-1,East Region,TAMPINES,Mid,98.66666667,10262688,427612,415900,402.6333769,24
2017,2017-1,East Region,TAMPINES,High,104.5135135,17791176,480842.5946,442000,427.4258948,37
2017,2017-1,North Region,SEMBAWANG,Low,93,647000,323500,323500,323.1630379,2
2017,2017-1,North Region,SEMBAWANG,Mid,113.1428571,2866000,409428.5714,390000,336.1873363,7
2017,2017-1,North Region,SEMBAWANG,High,110,5918000,422714.2857,412500,357.0134564,14
2017,2017-1,North Region,WOODLANDS,Low,104.9411765,6350888,373581.6471,350000,330.727227,17
2017,2017-1,North Region,WOODLANDS,Mid,107.75,9206888,383620.3333,384000,330.7612962,24
2017,2017-1,North Region,WOODLANDS,High,108.547619,16836687,400873.5,397500,343.0973721,42
2017,2017-1,North Region,YISHUN,Low,103.9333333,5767000,384466.6667,358000,343.6641117,15
2017,2017-1,North Region,YISHUN,Mid,88.28571429,7571776,360560.7619,322888,379.4183869,21
2017,2017-1,North Region,YISHUN,High,93.29411765,12723552,374222.1176,355000,372.6537845,34
2017,2017-1,North-East Region,ANG MO KIO,Low,79.41666667,4079388,339949,306750,397.6788177,12
2017,2017-1,North-East Region,ANG MO KIO,Mid,76.66666667,5170000,344666.6667,312000,417.6601579,15
2017,2017-1,North-East Region,ANG MO KIO,High,86.86206897,13933000,480448.2759,375000,513.8623696,29
2017,2017-1,North-East Region,HOUGANG,Low,99.625,6254800,390925,344000,364.5486179,16
2017,2017-1,North-East Region,HOUGANG,Mid,94,5720388,381359.2,380000,376.909184,15
2017,2017-1,North-East Region,HOUGANG,High,105.7142857,15526276,443607.8857,438000,389.8485503,35
2017,2017-1,North-East Region,PUNGGOL,Low,100.5,3575800,446975,412500,413.1878258,8
2017,2017-1,North-East Region,PUNGGOL,Mid,101.7142857,3215988,459426.8571,432000,419.6283019,7
2017,2017-1,North-East Region,PUNGGOL,High,102.8333333,19987664,475896.7619,468000,429.9413163,42
2017,2017-1,North-East Region,SENGKANG,Low,97.09090909,3957000,359727.2727,360000,344.2113156,11
2017,2017-1,North-East Region,SENGKANG,Mid,94.15384615,5327776,409828.9231,421000,404.3848577,13
2017,2017-1,North-East Region,SENGKANG,High,100.5087719,24887888,436629.614,433000,403.5892288,57
2017,2017-1,North-East Region,SERANGOON,Low,82.83333333,2298000,383000,345000,429.5601459,6
2017,2017-1,North-East Region,SERANGOON,Mid,108,3444000,492000,472000,423.2253696,7
2017,2017-1,North-East Region,SERANGOON,High,102.7142857,3587000,512428.5714,593000,463.4819569,7
2017,2017-1,West Region,BUKIT BATOK,Low,92.45454546,4057000,368818.1818,350000,370.6076677,11
2017,2017-1,West Region,BUKIT BATOK,Mid,75,2750000,305555.5556,285000,378.494233,9
2017,2017-1,West Region,BUKIT BATOK,High,90.2962963,10745188,397969.9259,380000,409.4592275,27
2017,2017-1,West Region,BUKIT PANJANG,Low,113.8571429,2883000,411857.1429,415000,336.0598789,7
2017,2017-1,West Region,BUKIT PANJANG,Mid,112.6666667,3601000,400111.1111,343000,329.9252177,9
2017,2017-1,West Region,BUKIT PANJANG,High,102.3448276,11891800,410062.069,380000,372.2322912,29
2017,2017-1,West Region,CHOA CHU KANG,Low,103.6666667,3160000,351111.1111,345000,314.6558312,9
2017,2017-1,West Region,CHOA CHU KANG,Mid,109.6,5554000,370266.6667,353000,313.8588707,15
2017,2017-1,West Region,CHOA CHU KANG,High,114.9,8552688,427634.4,419000,345.7665293,20
2017,2017-1,West Region,CLEMENTI,Low,92.42857143,3040000,434285.7143,425000,436.515479,7
2017,2017-1,West Region,CLEMENTI,Mid,76,3251800,361311.1111,326000,441.6701723,9
2017,2017-1,West Region,CLEMENTI,High,81.25,5491000,457583.3333,415500,523.2113706,12
2017,2017-1,West Region,JURONG EAST,Low,94.8,1875500,375100,390000,367.5945573,5
2017,2017-1,West Region,JURONG EAST,Mid,79.46666667,5238888,349259.2,308888,408.312997,15
2017,2017-1,West Region,JURONG EAST,High,99,6912888,432055.5,450000,405.447558,16
2017,2017-1,West Region,JURONG WEST,Low,97.91666667,4376000,364666.6667,347500,345.9949757,12
2017,2017-1,West Region,JURONG WEST,Mid,104.0384615,9792388,376630.3077,362000,336.3192216,26
2017,2017-1,West Region,JURONG WEST,High,100.2567568,30869076,417149.6757,422500,386.5526052,74
2017,2017-10,Central Region,BISHAN,Low,108,5776800,577680,590000,496.9285193,10
2017,2017-10,Central Region,BISHAN,Mid,96.44444444,4956000,550666.6667,560000,530.446903,9
2017,2017-10,Central Region,BISHAN,High,102.1304348,15019666,653028.9565,685000,594.0289406,23
2017,2017-10,Central Region,BUKIT MERAH,Low,91.22222222,5264800,584977.7778,580000,595.7568798,9
2017,2017-10,Central Region,BUKIT MERAH,Mid,83,5292000,481090.9091,508000,538.4921834,11
2017,2017-10,Central Region,BUKIT MERAH,High,90.35,37137376,618956.2667,624000,636.4468672,60
2017,2017-10,Central Region,BUKIT TIMAH,Low,104,609888,609888,609888,544.8125393,1
2017,2017-10,Central Region,BUKIT TIMAH,High,65,817000,408500,408500,583.8604395,2
2017,2017-10,Central Region,CENTRAL AREA,Mid,72,3294888,470698.2857,415000,607.3519998,7
2017,2017-10,Central Region,CENTRAL AREA,High,74.78571429,8021000,572928.5714,468000,711.7249331,14
2017,2017-10,Central Region,GEYLANG,Low,85.5,2387000,397833.3333,346500,432.2802555,6
2017,2017-10,Central Region,GEYLANG,Mid,85.06470588,7353776,432575.0588,383000,472.4353828,17
2017,2017-10,Central Region,GEYLANG,High,89.96153846,12556888,482957.2308,469000,498.7491223,26
2017,2017-10,Central Region,KALLANG/WHAMPOA,Low,85.53846154,6017000,462846.1538,442000,502.6961625,13
2017,2017-10,Central Region,KALLANG/WHAMPOA,Mid,81.92857143,5811888,415134.8571,365000,470.7433181,14
2017,2017-10,Central Region,KALLANG/WHAMPOA,High,95.69230769,14042000,540076.9231,572500,524.3351086,26
2017,2017-10,Central Region,MARINE PARADE,Low,74.75,1696000,424000,424500,526.9689242,4
2017,2017-10,Central Region,MARINE PARADE,Mid,73,790000,395000,395000,502.695018,2
2017,2017-10,Central Region,MARINE PARADE,High,80.4,2579000,515800,450000,596.0128657,5
2017,2017-10,Central Region,QUEENSTOWN,Low,65.75,2746888,343361,315500,485.1606325,8
2017,2017-10,Central Region,QUEENSTOWN,Mid,69.8,3926000,392600,317500,522.546831,10
2017,2017-10,Central Region,QUEENSTOWN,High,90.69230769,16767776,644914.4615,679000,660.6356539,26
2017,2017-10,Central Region,TOA PAYOH,Low,74.55555556,3022000,335777.7778,300000,418.4102214,9
2017,2017-10,Central Region,TOA PAYOH,Mid,88.6,6465276,431018.4,340000,451.9521265,15
2017,2017-10,Central Region,TOA PAYOH,High,90.2037037,31039076,574797.7037,585000,591.9990371,54
2017,2017-10,East Region,BEDOK,Low,89.41176471,6447000,379235.2941,340000,394.0437359,17
2017,2017-10,East Region,BEDOK,Mid,84.46666667,11910776,397025.8667,351500,436.6804933,30
2017,2017-10,East Region,BEDOK,High,96.51785714,25996776,464228.1429,426500,446.8421569,56
2017,2017-10,East Region,PASIR RIS,Low,133.125,4085000,510625,501000,356.3467471,8
2017,2017-10,East Region,PASIR RIS,Mid,126.8666667,7384000,492266.6667,475000,360.481719,15
2017,2017-10,East Region,PASIR RIS,High,126.7741935,16180800,521961.2903,485000,382.5055889,31
2017,2017-10,East Region,TAMPINES,Low,112.7037037,12411000,459666.6667,430000,378.9092163,27
2017,2017-10,East Region,TAMPINES,Mid,115.5769231,13704888,527111.0769,527500,423.7028254,26
2017,2017-10,East Region,TAMPINES,High,105.1132075,25770300,486232.0755,465000,429.750768,53
2017,2017-10,North Region,SEMBAWANG,Low,97.75,1318000,329500,330000,313.1619571,4
2017,2017-10,North Region,SEMBAWANG,Mid,112.5,3371000,421375,410000,347.9738343,8
2017,2017-10,North Region,SEMBAWANG,High,103.1666667,11396500,379883.3333,367500,342.0906365,30
2017,2017-10,North Region,WOODLANDS,Low,108,9836000,364296.2963,335000,313.3728346,27
2017,2017-10,North Region,WOODLANDS,Mid,110.4166667,9462400,394266.6667,374000,331.7307836,24
2017,2017-10,North Region,WOODLANDS,High,106.6627907,32988880,383591.6279,368444,334.1077297,86
2017,2017-10,North Region,YISHUN,Low,83.03030303,9858000,298727.2727,300000,334.2478302,33
2017,2017-10,North Region,YISHUN,Mid,88.45454546,7439888,338176.7273,335000,355.18442,22
2017,2017-10,North Region,YISHUN,High,88.62222222,15558376,345741.6889,330000,362.442785,45
2017,2017-10,North-East Region,ANG MO KIO,Low,85.7,3575888,357588.8,292944,387.644326,10
2017,2017-10,North-East Region,ANG MO KIO,Mid,78.15789474,6706000,352947.3684,340000,419.5342688,19
2017,2017-10,North-East Region,ANG MO KIO,High,83.04,20900276,418005.52,356500,467.654397,50
2017,2017-10,North-East Region,HOUGANG,Low,105.1666667,7771000,431722.2222,391500,381.3788814,18
2017,2017-10,North-East Region,HOUGANG,Mid,91.47619048,7675188,365485.1429,370888,371.1863549,21
2017,2017-10,North-East Region,HOUGANG,High,104.1666667,18787076,447311.3333,409000,398.9435799,42
2017,2017-10,North-East Region,PUNGGOL,Low,103.6666667,5053888,421157.3333,399000,377.4292712,12
2017,2017-10,North-East Region,PUNGGOL,Mid,98.75,10377888,432412,426194,406.8093996,24
2017,2017-10,North-East Region,PUNGGOL,High,98.71621622,34666776,468469.9459,450000,440.8832299,74
2017,2017-10,North-East Region,SENGKANG,Low,106.3888889,7505000,416944.4444,401500,364.0929451,18
2017,2017-10,North-East Region,SENGKANG,Mid,107.6956522,9660276,420012,415000,362.3213065,23
2017,2017-10,North-East Region,SENGKANG,High,100.5842697,39161532,440017.2135,431800,406.4152027,89
2017,2017-10,North-East Region,SERANGOON,Low,82.375,3206600,400825,398000,452.0533784,8
2017,2017-10,North-East Region,SERANGOON,Mid,103.8,5257000,525700,596500,470.512287,10
2017,2017-10,North-East Region,SERANGOON,High,109.9166667,6555000,546250,581500,461.6982688,12
2017,2017-10,West Region,BUKIT BATOK,Low,86.07142857,4518500,322750,293250,348.3674626,14
2017,2017-10,West Region,BUKIT BATOK,Mid,87.71428571,7546006,359333.619,360000,380.590432,21
2017,2017-10,West Region,BUKIT BATOK,High,101.5833333,15394888,427635.7778,405000,391.0946896,36
2017,2017-10,West Region,BUKIT PANJANG,Low,114,4514888,410444.3636,400000,334.4874214,11
2017,2017-10,West Region,BUKIT PANJANG,Mid,108.2352941,7216388,424493.4118,428000,364.3614303,17
2017,2017-10,West Region,BUKIT PANJANG,High,105.2162162,16674888,450672.6486,435000,397.9320026,37
2017,2017-10,West Region,CHOA CHU KANG,Low,113.2222222,3446000,382888.8889,370000,314.1748633,9
2017,2017-10,West Region,CHOA CHU KANG,Mid,112.8125,5919000,369937.5,352500,304.6502083,16
2017,2017-10,West Region,CHOA CHU KANG,High,111.7222222,14217888,394941.3333,364500,328.4152899,36
2017,2017-10,West Region,CLEMENTI,Low,82.5,652000,326000,326000,367.1081254,2
2017,2017-10,West Region,CLEMENTI,Mid,83.6,2418000,483600,480000,537.4157132,5
2017,2017-10,West Region,CLEMENTI,High,85.5862069,14122599,486986.1724,438000,528.6195203,29
2017,2017-10,West Region,JURONG EAST,Low,86.875,2671000,333875,334000,357.0421007,8
2017,2017-10,West Region,JURONG EAST,Mid,94.16666667,2371000,395166.6667,369000,389.864285,6
2017,2017-10,West Region,JURONG EAST,High,96.24242424,15021800,455206.0606,438000,439.4119134,33
2017,2017-10,West Region,JURONG WEST,Low,102.3043478,8242888,358386.4348,340000,325.4526539,23
2017,2017-10,West Region,JURONG WEST,Mid,101.1315789,14419888,379470.7368,359000,348.5955577,38
2017,2017-10,West Region,JURONG WEST,High,103.1208791,37060443,407257.6154,398000,366.9044278,91
2017,2017-11,Central Region,BISHAN,Low,94.33333333,3291000,548500,550000,540.1840999,6
2017,2017-11,Central Region,BISHAN,Mid,108.3333333,7474000,622833.3333,591500,534.121533,12
2017,2017-11,Central Region,BISHAN,High,103.5625,10388500,649281.25,632500,582.4527248,16
2017,2017-11,Central Region,BUKIT MERAH,Low,79.92857143,6450998,460785.5714,430000,535.583472,14
2017,2017-11,Central Region,BUKIT MERAH,Mid,89,8451000,528187.5,521000,551.35137,16
2017,2017-11,Central Region,BUKIT MERAH,High,86.68627451,30740005,602745.1961,620000,645.9721054,51
2017,2017-11,Central Region,BUKIT TIMAH,Mid,140,2648000,882666.6667,900000,585.7321143,3
2017,2017-11,Central Region,BUKIT TIMAH,High,104,735000,735000,735000,656.5750046,1
2017,2017-11,Central Region,CENTRAL AREA,Mid,74.5,2210500,552625,536250,689.1354653,4
2017,2017-11,Central Region,CENTRAL AREA,High,83,7215000,601250,549000,672.9880344,12
2017,2017-11,Central Region,GEYLANG,Low,80.84615385,4496000,345846.1538,300000,397.4238554,13
2017,2017-11,Central Region,GEYLANG,Mid,82.625,6663888,416493,361000,468.3026116,16
2017,2017-11,Central Region,GEYLANG,High,90.59375,16368888,511527.75,489000,524.5674123,32
2017,2017-11,Central Region,KALLANG/WHAMPOA,Low,85.63636364,4327000,393363.6364,335000,426.7429332,11
2017,2017-11,Central Region,KALLANG/WHAMPOA,Mid,85.61111111,8320388,462243.7778,321500,501.6158905,18
2017,2017-11,Central Region,KALLANG/WHAMPOA,High,90.23684211,20429188,537610.2105,560000,553.4953359,38
2017,2017-11,Central Region,MARINE PARADE,Low,88,500000,500000,500000,527.8586927,1
2017,2017-11,Central Region,MARINE PARADE,Mid,101,1260000,630000,630000,579.4947707,2
2017,2017-11,Central Region,MARINE PARADE,High,81,4685000,520555.5556,520000,597.0523506,9
2017,2017-11,Central Region,QUEENSTOWN,Low,91.28571429,3702000,528857.1429,538000,538.2275226,7
2017,2017-11,Central Region,QUEENSTOWN,Mid,79.83333333,2855000,475833.3333,478000,553.7336866,6
2017,2017-11,Central Region,QUEENSTOWN,High,85.64102564,23811376,610548.1026,714000,662.3207658,39
2017,2017-11,Central Region,TOA PAYOH,Low,78.45454546,3963888,360353.4545,315000,426.7179627,11
2017,2017-11,Central Region,TOA PAYOH,Mid,77,8537000,388045.4545,330000,468.1900945,22
2017,2017-11,Central Region,TOA PAYOH,High,95,37878152,631302.5333,686500,617.3682238,60
2017,2017-11,East Region,BEDOK,Low,86.3,7690888,384544.4,352500,413.9673041,20
2017,2017-11,East Region,BEDOK,Mid,88.52173913,9606000,417652.1739,355000,438.3239027,23
2017,2017-11,East Region,BEDOK,High,96.76,34980664,466408.8533,455000,447.8177169,75
2017,2017-11,East Region,PASIR RIS,Low,123,6422000,458714.2857,430000,346.4714868,14
2017,2017-11,East Region,PASIR RIS,Mid,127.0666667,7548000,503200,477000,367.9080926,15
2017,2017-11,East Region,PASIR RIS,High,127,14504888,500168.5517,500000,365.883653,29
2017,2017-11,East Region,TAMPINES,Low,111.24,11605000,464200,435000,387.6809862,25
2017,2017-11,East Region,TAMPINES,Mid,109.5714286,20147052,479691.7143,445000,406.7197282,42
2017,2017-11,East Region,TAMPINES,High,110.5396825,31436776,498996.4444,486888,419.3818042,63
2017,2017-11,North Region,SEMBAWANG,Low,114.4,1931000,386200,398000,313.6292725,5
2017,2017-11,North Region,SEMBAWANG,Mid,100.1666667,2128000,354666.6667,352500,328.9481871,6
2017,2017-11,North Region,SEMBAWANG,High,105.9,11807888,393596.2667,375000,345.2910774,30
2017,2017-11,North Region,WOODLANDS,Low,105.75,11330000,354062.5,347500,311.0497819,32
2017,2017-11,North Region,WOODLANDS,Mid,106.6046512,16089464,374173.5814,342888,326.0823656,43
2017,2017-11,North Region,WOODLANDS,High,105.2823529,32464473,381934.9765,371000,337.0266122,85
2017,2017-11,North Region,YISHUN,Low,95.41935484,10685088,344680.2581,320000,335.5909799,31
2017,2017-11,North Region,YISHUN,Mid,91.72727273,7567776,343989.8182,325000,348.3994434,22
2017,2017-11,North Region,YISHUN,High,92.01754386,20750278,364039.9649,335000,367.5435219,57
2017,2017-11,North-East Region,ANG MO KIO,Low,76.61111111,5670888,315049.3333,280000,382.0473129,18
2017,2017-11,North-East Region,ANG MO KIO,Mid,78.83333333,6356500,353138.8889,330000,416.1654301,18
2017,2017-11,North-East Region,ANG MO KIO,High,88.08333333,22531664,469409.6667,408500,495.0951059,48
2017,2017-11,North-East Region,HOUGANG,Low,90.77777778,6550300,363905.5556,322500,372.4255642,18
2017,2017-11,North-East Region,HOUGANG,Mid,90.91304348,8750000,380434.7826,315000,388.7624996,23
2017,2017-11,North-East Region,HOUGANG,High,103.8421053,16576000,436210.5263,422500,390.2590677,38
2017,2017-11,North-East Region,PUNGGOL,Low,100.6428571,5951888,425134.8571,402500,392.4407552,14
2017,2017-11,North-East Region,PUNGGOL,Mid,94.5,7520888.88,417827.16,411500,410.7666764,18
2017,2017-11,North-East Region,PUNGGOL,High,96.12844037,49409808,453300.9908,440000,438.0917934,109
2017,2017-11,North-East Region,SENGKANG,Low,105.1538462,5183000,398692.3077,380000,352.2435423,13
2017,2017-11,North-East Region,SENGKANG,Mid,100.25,11628777,415313.4643,415000,384.8770147,28
2017,2017-11,North-East Region,SENGKANG,High,102.5119048,37323464,444326.9524,430000,402.6787394,84
2017,2017-11,North-East Region,SERANGOON,Low,94.18181818,4656000,423272.7273,321000,417.5260356,11
2017,2017-11,North-East Region,SERANGOON,Mid,102,5113000,511300,477500,465.699709,10
2017,2017-11,North-East Region,SERANGOON,High,105.1764706,9163465,539027.3529,480000,476.1267222,17
2017,2017-11,West Region,BUKIT BATOK,Low,78.58333333,3596800,299733.3333,257500,354.3520442,12
2017,2017-11,West Region,BUKIT BATOK,Mid,84.2962963,9043888,334958.8148,285000,369.158832,27
2017,2017-11,West Region,BUKIT BATOK,High,91.90243902,15805398,385497.5122,388000,389.6950487,41
2017,2017-11,West Region,BUKIT PANJANG,Low,93.75,2601000,325125,312500,322.1880545,8
2017,2017-11,West Region,BUKIT PANJANG,Mid,111.8333333,5177000,431416.6667,439000,358.390092,12
2017,2017-11,West Region,BUKIT PANJANG,High,107.1,18611576,465289.4,445000,403.6119661,40
2017,2017-11,West Region,CHOA CHU KANG,Low,104.3333333,3968000,330666.6667,327500,294.4405906,12
2017,2017-11,West Region,CHOA CHU KANG,Mid,112.7,7992499,399624.95,389000,329.4268735,20
2017,2017-11,West Region,CHOA CHU KANG,High,106.6730769,20058688,385744,375000,335.9500445,52
2017,2017-11,West Region,CLEMENTI,Low,71,1996000,332666.6667,303000,435.2925993,6
2017,2017-11,West Region,CLEMENTI,Mid,96.71428571,3583000,511857.1429,505000,491.6867274,7
2017,2017-11,West Region,CLEMENTI,High,85.80952381,10001688,476270.8571,487000,515.6426857,21
2017,2017-11,West Region,JURONG EAST,Low,90.45454546,3999000,363545.4545,310000,373.3865492,11
2017,2017-11,West Region,JURONG EAST,Mid,85.5,2120000,353333.3333,332500,383.9271645,6
2017,2017-11,West Region,JURONG EAST,High,94.55555556,15425664,428490.6667,409944,421.0024872,36
2017,2017-11,West Region,JURONG WEST,Low,105.8695652,8538500,371239.1304,362000,325.7714065,23
2017,2017-11,West Region,JURONG WEST,Mid,108.8541667,19209088,400189.3333,395250,341.5472532,48
2017,2017-11,West Region,JURONG WEST,High,100.0531915,37009128,393714.1277,393000,365.5782909,94
2017,2017-12,Central Region,BISHAN,Low,111.5714286,4395000,627857.1429,568000,522.8031446,7
2017,2017-12,Central Region,BISHAN,Mid,104,6487388,648738.8,656250,579.5179328,10
2017,2017-12,Central Region,BISHAN,High,120.1578947,15025021,790790.5789,826000,611.4198326,19
2017,2017-12,Central Region,BUKIT MERAH,Low,83.57142857,3558800,508400,540000,565.1686474,7
2017,2017-12,Central Region,BUKIT MERAH,Mid,86,5727288,520662.5455,575000,562.4555825,11
2017,2017-12,Central Region,BUKIT MERAH,High,86.125,24621487,615537.175,682500,663.9806111,40
2017,2017-12,Central Region,BUKIT TIMAH,Low,118,2208000,736000,918000,579.4635899,3
2017,2017-12,Central Region,BUKIT TIMAH,Mid,91,520000,520000,520000,530.875028,1
2017,2017-12,Central Region,BUKIT TIMAH,High,95,1338000,669000,669000,654.2336201,2
2017,2017-12,Central Region,CENTRAL AREA,Low,82,385000,385000,385000,436.1915246,1
2017,2017-12,Central Region,CENTRAL AREA,High,80.8,3086000,617200,490000,709.6511359,5
2017,2017-12,Central Region,GEYLANG,Low,82.30769231,5021000,386230.7692,305000,435.9501077,13
2017,2017-12,Central Region,GEYLANG,Mid,84.19090909,5134888,466808,382000,515.1140988,11
2017,2017-12,Central Region,GEYLANG,High,94.71785714,14793164,528327.2857,476944,518.2049081,28
2017,2017-12,Central Region,KALLANG/WHAMPOA,Low,98.28571429,7234776,516769.7143,476500,488.4689931,14
2017,2017-12,Central Region,KALLANG/WHAMPOA,Mid,87.91666667,5795500,482958.3333,438000,510.3507956,12
2017,2017-12,Central Region,KALLANG/WHAMPOA,High,87.17073171,20140964,491243.0244,475000,523.5474524,41
2017,2017-12,Central Region,MARINE PARADE,Low,65,388888,388888,388888,555.8294213,1
2017,2017-12,Central Region,MARINE PARADE,High,79.57142857,3256000,465142.8571,485000,543.0746696,7
2017,2017-12,Central Region,QUEENSTOWN,Low,80.33333333,1465000,488333.3333,500000,564.7430926,3
2017,2017-12,Central Region,QUEENSTOWN,Mid,79.375,3510000,438750,330000,513.527537,8
2017,2017-12,Central Region,QUEENSTOWN,High,81.44,15118000,604720,602000,689.8376807,25
2017,2017-12,Central Region,TOA PAYOH,Low,81.14285714,3022000,431714.2857,274000,494.2839059,7
2017,2017-12,Central Region,TOA PAYOH,Mid,95.875,3859000,482375,496500,467.4226575,8
2017,2017-12,Central Region,TOA PAYOH,High,98.88888889,17643776,653473.1852,712000,613.9183572,27
2017,2017-12,East Region,BEDOK,Low,86.88888889,7046000,391444.4444,350000,418.5392924,18
2017,2017-12,East Region,BEDOK,Mid,91.16666667,9825080,409378.3333,367500,417.1758152,24
2017,2017-12,East Region,BEDOK,High,95.29166667,22330600,465220.8333,425000,453.5598235,48
2017,2017-12,East Region,PASIR RIS,Low,128.0909091,5345000,485909.0909,470000,352.425287,11
2017,2017-12,East Region,PASIR RIS,Mid,120.2222222,4178000,464222.2222,448000,358.7331578,9
2017,2017-12,East Region,PASIR RIS,High,121.7083333,11543000,480958.3333,463500,367.1279796,24
2017,2017-12,East Region,TAMPINES,Low,101.9230769,11436688,439872.6154,412500,400.9449475,26
2017,2017-12,East Region,TAMPINES,Mid,109.4545455,10603500,481977.2727,447500,409.0939942,22
2017,2017-12,East Region,TAMPINES,High,107.4166667,29744300,495738.3333,482500,428.7569537,60
2017,2017-12,North Region,SEMBAWANG,Low,98,1938000,323000,306500,306.2011322,6
2017,2017-12,North Region,SEMBAWANG,Mid,109.8333333,4661000,388416.6667,380000,328.5443767,12
